1,2,3,4,5,6,7,8,9,10
0.1595959595959596,0.08787878787878788,0.06464646464646465,0.028282828282828285,0.020202020202020204,0.00808080808080808,0.007070707070707071,0.0,0.0,0.0
0.11428571428571428,0.15510204081632653,0.03775510204081633,0.025510204081632654,0.013265306122448979,0.015306122448979591,0.014285714285714285,0.012244897959183673,0.0,0.0
0.12268041237113401,0.14536082474226805,0.049484536082474224,0.041237113402061855,0.021649484536082474,0.020618556701030927,0.016494845360824743,0.0,0.0,0.0
0.13333333333333333,0.1,0.06458333333333334,0.03125,0.03229166666666667,0.027083333333333334,0.022916666666666665,0.0,0.0,0.0
0.1231578947368421,0.1031578947368421,0.06315789473684211,0.03263157894736842,0.030526315789473683,0.02736842105263158,0.030526315789473683,0.0,0.0,0.0
0.10531914893617021,0.1,0.07127659574468086,0.031914893617021274,0.03723404255319149,0.04468085106382979,0.00425531914893617,0.0,0.0,0.0
0.15161290322580645,0.053763440860215055,0.12473118279569892,0.03333333333333333,0.04086021505376344,0.03978494623655914,0.043010752688172046,0.0,0.0,0.0
0.1358695652173913,0.125,0.05434782608695652,0.03152173913043478,0.0391304347826087,0.05,0.0010869565217391304,0.0,0.0,0.0
0.12087912087912088,0.04945054945054945,0.05934065934065934,0.06153846153846154,0.05934065934065934,0.05274725274725275,0.051648351648351645,0.0,0.0,0.0
0.12444444444444444,0.04555555555555556,0.057777777777777775,0.05333333333333334,0.05,0.06111111111111111,0.0044444444444444444,0.0033333333333333335,0.0,0.0
0.13146067415730336,0.10786516853932585,0.08651685393258426,0.06404494382022471,0.07415730337078652,0.056179775280898875,0.05955056179775281,0.0,0.0,0.0
0.08068181818181819,0.08636363636363636,0.060227272727272727,0.060227272727272727,0.05568181818181818,0.06136363636363636,0.07045454545454545,0.0022727272727272726,0.0,0.0
0.12183908045977011,0.07241379310344828,0.05632183908045977,0.09080459770114943,0.07471264367816093,0.07471264367816093,0.07126436781609195,0.0011494252873563218,0.0,0.0
0.17790697674418604,0.09186046511627907,0.04883720930232558,0.0686046511627907,0.07325581395348837,0.08139534883720931,0.009302325581395349,0.004651162790697674,0.0,0.0
0.12705882352941175,0.10588235294117647,0.06,0.047058823529411764,0.0611764705882353,0.08235294117647059,0.01411764705882353,0.002352941176470588,0.002352941176470588,0.001176470588235294
0.07738095238095238,0.10357142857142858,0.04642857142857143,0.08095238095238096,0.08452380952380953,0.0869047619047619,0.075,0.004761904761904762,0.0011904761904761906,0.0
0.13614457831325302,0.06746987951807229,0.08795180722891566,0.0783132530120482,0.07590361445783132,0.06626506024096386,0.08433734939759036,0.00963855421686747,0.0,0.0012048192771084338
0.1329268292682927,0.046341463414634146,0.08048780487804878,0.07195121951219512,0.08536585365853659,0.08902439024390243,0.08780487804878048,0.003658536585365854,0.0024390243902439024,0.0012195121951219512
0.07654320987654321,0.05308641975308642,0.027160493827160494,0.08148148148148149,0.08641975308641975,0.09012345679012346,0.08765432098765433,0.014814814814814815,0.0012345679012345679,0.0012345679012345679
0.11125,0.09125,0.07125,0.07875,0.09125,0.1,0.09875,0.02625,0.00375,0.0
0.12278481012658228,0.10759493670886076,0.039240506329113925,0.0810126582278481,0.09620253164556962,0.08860759493670886,0.09240506329113925,0.11012658227848102,0.006329113924050633,0.0037974683544303796
