1,2,3,4,5,6,7,8,9,10
0.3,0.7,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.26666666666666666,0.5666666666666667,0.8,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.65,0.825,0.975,0.975,1.0,1.0,1.0,1.0,1.0
0.22,0.7,0.86,0.92,0.96,1.0,1.0,1.0,1.0,1.0
0.21666666666666667,0.6,0.75,0.9833333333333333,0.9666666666666667,1.0,1.0,1.0,1.0,1.0
0.24285714285714285,0.4857142857142857,0.8857142857142857,0.9142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
0.2875,0.625,0.75,0.9,0.9875,1.0,1.0,1.0,1.0,1.0
0.32222222222222224,0.4888888888888889,0.8111111111111111,0.9666666666666667,0.9888888888888889,1.0,1.0,1.0,1.0,1.0
0.31,0.47,0.73,0.93,0.98,1.0,1.0,1.0,1.0,1.0
0.2636363636363636,0.5272727272727272,0.7909090909090909,0.9818181818181818,0.990909090909091,1.0,1.0,1.0,1.0,1.0
0.15833333333333333,0.5166666666666667,0.7666666666666667,0.9166666666666666,0.9833333333333333,1.0,1.0,1.0,0.9916666666666667,1.0
0.33076923076923076,0.4076923076923077,0.6923076923076923,0.9692307692307692,0.9923076923076923,1.0,1.0,1.0,1.0,1.0
0.32857142857142857,0.45714285714285713,0.6928571428571428,0.9071428571428571,0.9714285714285714,0.9928571428571429,1.0,1.0,1.0,1.0
0.26,0.46,0.6666666666666666,0.84,0.9933333333333333,1.0,1.0,1.0,1.0,1.0
0.19375,0.55625,0.6625,0.91875,0.9875,1.0,1.0,0.99375,0.99375,1.0
0.27647058823529413,0.38823529411764707,0.7176470588235294,0.8941176470588236,0.9823529411764705,1.0,1.0,1.0,1.0,1.0
0.25,0.3111111111111111,0.6888888888888889,0.8777777777777778,0.9777777777777777,1.0,1.0,0.9888888888888889,0.9944444444444445,1.0
0.12631578947368421,0.3526315789473684,0.4368421052631579,0.8894736842105263,0.9526315789473684,1.0,1.0,1.0,0.9894736842105263,1.0
0.265,0.4,0.695,0.835,0.935,0.985,0.995,1.0,0.995,1.0
0.22380952380952382,0.4238095238095238,0.5142857142857142,0.8238095238095238,0.9523809523809523,0.9666666666666667,0.9904761904761905,1.0,1.0,1.0
0.21363636363636362,0.42727272727272725,0.6681818181818182,0.8136363636363636,0.9272727272727272,0.9681818181818181,1.0,1.0,0.9954545454545455,1.0
0.2608695652173913,0.39565217391304347,0.5347826086956522,0.7782608695652173,0.8608695652173913,0.9521739130434783,0.9956521739130435,0.9956521739130435,0.9869565217391304,1.0
0.23333333333333334,0.37916666666666665,0.5,0.6833333333333333,0.9333333333333333,0.9875,0.9875,1.0,0.9916666666666667,1.0
0.228,0.252,0.544,0.636,0.82,0.92,0.98,0.996,0.996,0.988
0.2230769230769231,0.3769230769230769,0.34615384615384615,0.6076923076923076,0.7538461538461538,0.9115384615384615,0.9846153846153847,0.9961538461538462,1.0,0.9961538461538462
0.23703703703703705,0.3,0.3111111111111111,0.5370370370370371,0.662962962962963,0.8555555555555555,0.9740740740740741,0.9962962962962963,0.9925925925925926,1.0
0.18214285714285713,0.3392857142857143,0.42142857142857143,0.5071428571428571,0.6392857142857142,0.875,0.975,0.9928571428571429,0.9892857142857143,0.975
0.19655172413793104,0.29310344827586204,0.28620689655172415,0.3586206896551724,0.4517241379310345,0.7137931034482758,0.9275862068965517,0.9793103448275862,0.9724137931034482,0.9620689655172414
0.28,0.30666666666666664,0.37333333333333335,0.31,0.57,0.7266666666666667,0.93,0.9733333333333334,0.9966666666666667,0.97
0.2,0.26129032258064516,0.4483870967741935,0.4064516129032258,0.432258064516129,0.45161290322580644,0.7,0.9612903225806452,0.9903225806451613,0.9935483870967742
0.21875,0.26875,0.221875,0.20625,0.409375,0.3,0.46875,0.940625,0.990625,0.990625
0.1787878787878788,0.2606060606060606,0.2727272727272727,0.20606060606060606,0.3181818181818182,0.2606060606060606,0.4575757575757576,0.7696969696969697,0.9727272727272728,0.996969696969697
0.17352941176470588,0.19411764705882353,0.25,0.21470588235294116,0.3764705882352941,0.26176470588235295,0.34705882352941175,0.38235294117647056,0.8588235294117647,0.9735294117647059
0.17714285714285713,0.17142857142857143,0.21142857142857144,0.20285714285714285,0.20857142857142857,0.2257142857142857,0.4828571428571429,0.2742857142857143,0.8028571428571428,0.9657142857142857
0.2361111111111111,0.28888888888888886,0.15555555555555556,0.21944444444444444,0.19166666666666668,0.2388888888888889,0.3,0.3,0.39444444444444443,0.6638888888888889
0.12702702702702703,0.22162162162162163,0.1945945945945946,0.22162162162162163,0.24054054054054055,0.17567567567567569,0.13783783783783785,0.26216216216216215,0.34324324324324323,0.2
0.2578947368421053,0.21578947368421053,0.22894736842105262,0.18157894736842106,0.19736842105263158,0.2394736842105263,0.21842105263157896,0.25263157894736843,0.21578947368421053,0.2578947368421053
0.18717948717948718,0.14358974358974358,0.1282051282051282,0.13333333333333333,0.24615384615384617,0.20256410256410257,0.20512820512820512,0.2282051282051282,0.16666666666666666,0.3769230769230769
0.21,0.2225,0.1875,0.08,0.14,0.1475,0.175,0.255,1.0,0.1425
0.18292682926829268,0.23658536585365852,0.13902439024390245,0.14878048780487804,0.12926829268292683,0.15365853658536585,0.18048780487804877,0.22682926829268293,0.2682926829268293,0.12439024390243902
0.14523809523809525,0.21904761904761905,0.11904761904761904,0.11666666666666667,0.12857142857142856,0.12142857142857143,0.9880952380952381,0.19523809523809524,1.0,0.10714285714285714
0.19534883720930232,0.17209302325581396,0.10465116279069768,0.053488372093023255,0.1511627906976744,0.14186046511627906,0.9883720930232558,0.9930232558139535,0.11627906976744186,0.12325581395348838
0.15681818181818183,0.1409090909090909,0.07954545454545454,0.1431818181818182,0.08863636363636364,0.10227272727272728,0.9681818181818181,0.11136363636363636,0.14772727272727273,0.1590909090909091
0.15555555555555556,0.19111111111111112,0.12,0.10444444444444445,0.08,0.12666666666666668,0.09333333333333334,0.98,0.11777777777777777,0.13111111111111112
0.11956521739130435,0.1391304347826087,0.08478260869565217,0.09347826086956522,0.05217391304347826,0.11739130434782609,0.9586956521739131,0.07608695652173914,0.11521739130434783,0.9760869565217392
0.13829787234042554,0.09787234042553192,0.10212765957446808,0.06808510638297872,0.07659574468085106,0.9468085106382979,0.07659574468085106,0.11063829787234042,0.08936170212765958,0.08085106382978724
0.1875,0.08958333333333333,0.10833333333333334,0.09583333333333334,0.12083333333333333,0.9375,0.08541666666666667,0.9645833333333333,0.9729166666666667,0.9520833333333333
0.1306122448979592,0.09591836734693877,0.10204081632653061,0.05510204081632653,0.053061224489795916,0.9530612244897959,0.0673469387755102,0.9673469387755103,0.07959183673469387,0.9204081632653062
0.172,0.116,0.076,0.058,0.88,0.944,0.924,0.064,0.956,0.916
0.12156862745098039,0.19019607843137254,0.09607843137254903,0.045098039215686274,0.021568627450980392,0.9313725490196079,0.08823529411764706,0.9235294117647059,0.9,0.9098039215686274
